DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
211505747,2/15/2021 0:00,8/16/2020 0:00,1030,15,N Hollywood,1532,2,354,THEFT OF IDENTITY,377,28,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,5600    LAUREL CANYON                BL,,34.1797,-118.4014
231006812,2/22/2023 0:00,10/27/2020 0:00,1945,10,West Valley,1041,1,121,"RAPE, FORCIBLE",527,30,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,5600    CALVIN                       AV,,34.1794,-118.5557
220204516,1/13/2022 0:00,8/1/2020 0:00,1000,2,Rampart,237,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,710,OTHER PREMISE,,,IC,Invest Cont,420,,,,200    WITMER                       ST,,34.061,-118.2615
222007542,3/23/2022 0:00,3/22/2020 0:00,2300,20,Olympic,2014,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0447 0913 1243 1813 2000,35,M,A,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,626,,,,4200 W  1ST                          ST,,34.0737,-118.3029
220117108,7/29/2022 0:00,12/25/2020 0:00,1040,1,Central,147,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 1822 2032 0344,48,F,B,152,UNDERPASS/BRIDGE*,,,IC,Invest Cont,440,,,,300 E  5TH                          ST,,34.0453,-118.2443
231006256,2/27/2023 0:00,6/2/2020 0:00,1916,10,West Valley,1088,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,50,M,O,108,PARKING LOT,,,AO,Adult Other,740,,,,16200    VENTURA                      BL,,34.1568,-118.4864
221218637,7/12/2022 0:00,8/1/2020 0:00,1200,12,77th Street,1203,1,310,BURGLARY,0344 0346 1822 0358,38,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5000    DENKER                       AV,,33.9994,-118.3108
231716502,10/12/2023 0:00,3/10/2020 0:00,1347,17,Devonshire,1795,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,37,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,17200    RAYMER                       ST,,34.2243,-118.507
221517779,11/25/2022 0:00,10/20/2020 0:00,2230,15,N Hollywood,1553,2,354,THEFT OF IDENTITY,0930 0928 1822,25,F,W,710,OTHER PREMISE,,,IC,Invest Cont,354,,,,4700    BEN                          AV,,34.1558,-118.3943
230206138,2/15/2023 0:00,5/27/2020 0:00,1200,2,Rampart,216,2,354,THEFT OF IDENTITY,0377 1822 0929 0930,46,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,400    CORONADO                     TR,,34.0721,-118.2723
231013475,9/7/2023 0:00,6/7/2020 0:00,1020,10,West Valley,1044,2,354,THEFT OF IDENTITY,1822 0922 0929 0925 0930 0928,69,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,18300    HATTERAS                     ST,,34.1774,-118.5308
220515869,11/11/2022 0:00,11/6/2020 0:00,1200,5,Harbor,564,2,354,THEFT OF IDENTITY,0100 0926,26,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,200 S  CENTRE                       ST,,33.7424,-118.2836
230612659,7/8/2023 0:00,6/1/2020 0:00,850,6,Hollywood,622,2,354,THEFT OF IDENTITY,1822 0928,45,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2200    CHELAN                       DR,,34.113,-118.3473
220208449,4/7/2022 0:00,1/1/2020 0:00,800,2,Rampart,247,2,813,CHILD ANNOYING (17YRS & UNDER),0913 1817 1251 1258 0510 0522,10,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,813,,,,400 S  BURLINGTON                   AV,,34.0605,-118.2695
231007020,3/21/2023 0:00,8/1/2020 0:00,1200,10,West Valley,1049,1,121,"RAPE, FORCIBLE",,16,F,H,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,,,,6300    WOODLEY                      AV,,34.1822,-118.4836
210709140,5/28/2021 0:00,5/28/2020 0:00,45,7,Wilshire,743,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5900 W  OLYMPIC                      BL,,34.0575,-118.3599
211505552,2/10/2021 0:00,12/20/2020 0:00,1400,15,N Hollywood,1545,1,310,BURGLARY,1601 2004 0344,52,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,310,,,,5100    COLFAX                       AV,,34.1649,-118.3921
231805059,1/17/2023 0:00,3/15/2020 0:00,935,18,Southeast,1841,2,354,THEFT OF IDENTITY,1822 0100 0930 0929,33,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10400 S  HOOVER                       ST,,33.9423,-118.287
220110263,4/13/2022 0:00,4/30/2020 0:00,1200,1,Central,134,2,354,THEFT OF IDENTITY,0930 0377,52,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,300 W  3RD                          ST,,34.051,-118.248
231715837,9/28/2023 0:00,10/28/2020 0:00,800,17,Devonshire,1776,2,662,"BUNCO, GRAND THEFT",913,65,F,W,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,662,,,,16700    KINZIE                       ST,,34.2485,-118.4965
221810106,4/24/2022 0:00,11/18/2020 0:00,1,18,Southeast,1841,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1822 1501 2021,-1,X,X,726,POLICE FACILITY,,,IC,Invest Cont,845,,,,11200    SOUTHWEST                    BL,,33.9334,-118.2886
222107696,4/5/2022 0:00,4/15/2020 0:00,1200,21,Topanga,2105,2,354,THEFT OF IDENTITY,0377 1822,61,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,8400    TOPANGA CANYON               BL,,34.2224,-118.606
231208669,2/16/2023 0:00,7/20/2020 0:00,1305,12,77th Street,1256,2,354,THEFT OF IDENTITY,0100 0930 0929 0922,16,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,700 W  73RD                         ST,,33.9736,-118.2858
222007966,4/2/2022 0:00,4/2/2020 0:00,10,20,Olympic,2036,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,700 S  CATALINA                     ST,,34.0598,-118.2954
230215957,7/11/2023 0:00,7/11/2020 0:00,2255,2,Rampart,236,2,354,THEFT OF IDENTITY,0100 0928,35,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,100 S  MOUNTAIN VIEW                AV,,34.0648,-118.2708
221912089,7/13/2022 0:00,1/4/2020 0:00,1100,19,Mission,1916,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0527 2024 1814 0533 0913 1258,14,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,810,,,,UNKNOWN,UNKNOWN,34.306,-118.4413
211605013,2/3/2021 0:00,12/18/2020 0:00,1105,16,Foothill,1664,2,354,THEFT OF IDENTITY,1822,36,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,9700    SAN FERNANDO                 RD,,34.2471,-118.401
232014776,1/27/2023 0:00,1/1/2020 0:00,1,20,Olympic,2055,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),,3,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,1100 S  KENMORE                      AV,,34.0509,-118.2968
220511322,6/29/2022 0:00,3/1/2020 0:00,1200,5,Harbor,587,2,439,FALSE POLICE REPORT,1501,40,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,439,,,,2600 S  PECK                         AV,,33.7206,-118.2916
222116012,10/28/2022 0:00,8/12/2020 0:00,1,21,Topanga,2114,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",,21,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,956,,,,7600    RUDNICK                      AV,,34.2086,-118.6121
221607970,12/28/2021 0:00,10/15/2020 0:00,1340,16,Foothill,1622,2,354,THEFT OF IDENTITY,,32,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10900    EL DORADO                    AV,,34.2677,-118.4269
222007501,3/11/2022 0:00,3/11/2020 0:00,1425,20,Olympic,2033,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0344,-1,X,X,248,CELL PHONE STORE,,,IC,Invest Cont,442,,,,3700    WILSHIRE                     BL,,34.0617,-118.3066
221411380,5/24/2022 0:00,1/1/2020 0:00,2040,14,Pacific,1428,2,354,THEFT OF IDENTITY,1822,31,F,H,602,BANK,,,IC,Invest Cont,354,,,,3200    OVERLAND                     AV,,34.0265,-118.4184
232017254,10/18/2023 0:00,8/23/2020 0:00,1,20,Olympic,2023,2,354,THEFT OF IDENTITY,1822 0100 0344 0929 0930 0928,56,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,400 S  KINGSLEY                     DR,,34.0672,-118.3028
222115665,10/20/2022 0:00,11/18/2020 0:00,1200,21,Topanga,2187,2,354,THEFT OF IDENTITY,1822 0917,38,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,21700    VENTURA                      BL,,34.1683,-118.6007
230604864,1/23/2023 0:00,1/1/2020 0:00,1,6,Hollywood,659,1,121,"RAPE, FORCIBLE",1268 0361 0400 0500 1202 2033 0913 2021,62,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,1300 N  SERRANO                      AV,,34.095,-118.307
221718329,12/26/2022 0:00,6/1/2020 0:00,1200,17,Devonshire,1793,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0500 0913 1801 1258 0522 0515 0551,8,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,815,,,19000    BRYANT                       ST,,34.2272,-118.5471
221715853,11/9/2022 0:00,8/15/2020 0:00,2359,17,Devonshire,1795,2,860,BATTERY WITH SEXUAL CONTACT,1258 0522 0500 0360 0602 0913,11,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,17900    ROSCOE                       BL,,34.2248,-118.5151
221418374,10/30/2022 0:00,10/30/2020 0:00,2025,14,Pacific,1458,2,624,BATTERY - SIMPLE ASSAULT,0400 0416,22,M,H,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5000 S  SLAUSON                      AV,,33.9943,-118.408
222111399,7/7/2022 0:00,8/21/2020 0:00,1,21,Topanga,2148,2,901,VIOLATION OF RESTRAINING ORDER,2038 2000,26,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,901,,,,20200    HARTLAND                     ST,,34.1947,-118.5737
230307948,2/28/2023 0:00,3/28/2020 0:00,745,3,Southwest,396,2,354,THEFT OF IDENTITY,0100 0930 1822,23,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,900 W  41ST                         ST,,34.0092,-118.29
220709413,3/10/2022 0:00,1/20/2020 0:00,2359,7,Wilshire,743,1,121,"RAPE, FORCIBLE",1206 0408 0513 0913 0448 0527 0444 2002 2000 1814,22,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,6000    WILSHIRE                     BL,,34.0627,-118.3593
231109198,5/20/2023 0:00,1/1/2020 0:00,1235,11,Northeast,1176,2,354,THEFT OF IDENTITY,0100 1822,27,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2300    FERNLEAF                     ST,,34.0875,-118.2319
200905707,2/8/2020 0:00,2/7/2020 0:00,2000,9,Van Nuys,939,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AO,Adult Other,510,,,,AETNA,ATOLL,34.1803,-118.4204
220910848,6/27/2022 0:00,10/30/2020 0:00,1105,9,Van Nuys,909,2,354,THEFT OF IDENTITY,1822,59,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,7500    WOODMAN                      PL,,34.2071,-118.4298
230516031,11/21/2023 0:00,11/21/2020 0:00,320,5,Harbor,505,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0429 0432 0444 0913 1241 1243 1310 1813 2000,38,F,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,900    FRANCISCO                    ST,,33.8498,-118.2929
220221510,12/8/2022 0:00,4/8/2020 0:00,1400,2,Rampart,261,2,354,THEFT OF IDENTITY,0100 0935,30,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,2600 W  7TH                          ST,,34.059,-118.2824
232104887,1/24/2023 0:00,5/20/2020 0:00,1830,21,Topanga,2173,2,354,THEFT OF IDENTITY,0930 0928,22,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,23000    LEONORA                      DR,,34.1658,-118.6273
221216200,7/11/2022 0:00,9/1/2020 0:00,1235,12,77th Street,1255,2,354,THEFT OF IDENTITY,0929 0930,65,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,7300 S  DENKER                       AV,,33.9735,-118.3046
231509430,5/8/2023 0:00,9/20/2020 0:00,1005,15,N Hollywood,1595,2,354,THEFT OF IDENTITY,0930 0929,52,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,11600    VENTURA                      BL,,34.1403,-118.3848
220107460,2/24/2022 0:00,1/15/2020 0:00,1,1,Central,192,2,354,THEFT OF IDENTITY,0344 1822 0930 0929 0922 1239,26,F,B,607,BANKING INSIDE MARKET-STORE *,,,IC,Invest Cont,354,,,,1400 S  FLOWER                       ST,,34.0388,-118.2677
221809781,4/26/2022 0:00,2/1/2020 0:00,1,18,Southeast,1827,2,354,THEFT OF IDENTITY,0100 1822 0928,41,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,9300    CROESUS                      AV,,33.9487,-118.2392
231407360,3/22/2023 0:00,11/16/2020 0:00,2300,14,Pacific,1452,2,624,BATTERY - SIMPLE ASSAULT,416,32,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,100    CATAMARAN                    ST,,33.9781,-118.4644
210906739,3/9/2021 0:00,11/16/2020 0:00,1200,9,Van Nuys,941,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,,,IC,Invest Cont,668,,,,5800    VAN NUYS                     BL,,34.1766,-118.4589
230604663,1/17/2023 0:00,11/1/2020 0:00,1,6,Hollywood,659,2,860,BATTERY WITH SEXUAL CONTACT,1822 0500 0522,22,M,W,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,,,,5400    FOUNTAIN                     AV,,34.0966,-118.3049
231421914,12/17/2020 0:00,12/17/2020 0:00,1315,14,Pacific,1424,2,354,THEFT OF IDENTITY,0377 0928,25,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3000    INGLEWOOD                    BL,,34.0215,-118.441
230415586,12/21/2023 0:00,10/1/2020 0:00,900,4,Hollenbeck,489,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),,11,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,3000    WYNWOOD                      LN,,34.0248,-118.2139
231511384,6/23/2023 0:00,9/1/2020 0:00,1200,15,N Hollywood,1531,2,354,THEFT OF IDENTITY,0929 1817,29,F,W,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,12500    BURBANK                      BL,,34.1721,-118.4053
220705301,2/3/2022 0:00,7/14/2020 0:00,1705,7,Wilshire,755,2,354,THEFT OF IDENTITY,0929 1822,34,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,5400    SAN VICENTE                  BL,,34.0531,-118.3524
231204292,1/2/2023 0:00,1/8/2020 0:00,900,12,77th Street,1231,2,354,THEFT OF IDENTITY,0100 0922,21,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4100 W  60TH                         ST,,33.9853,-118.3464
220314618,8/3/2022 0:00,3/10/2020 0:00,1,3,Southwest,393,2,354,THEFT OF IDENTITY,0929 1822 1202 0100,71,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4100    GARTHWAITE                   AV,,34.0094,-118.3231
221704906,1/24/2022 0:00,10/17/2020 0:00,625,17,Devonshire,1762,2,354,THEFT OF IDENTITY,1822 1501,47,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,20500    LASSEN                       ST,,34.25,-118.5798
220615948,9/13/2022 0:00,1/1/2020 0:00,1200,6,Hollywood,645,2,900,VIOLATION OF COURT ORDER,2038,31,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,900,,,,7000    LANEWOOD                     AV,,34.0992,-118.3414
220505776,2/14/2022 0:00,11/4/2020 0:00,1150,5,Harbor,511,2,354,THEFT OF IDENTITY,0377 0928,29,F,B,238,TELECOMMUNICATION FACILITY/LOCATION,,,IC,Invest Cont,354,,,,1700    256TH                        ST,,33.7915,-118.3077
230116672,7/17/2023 0:00,8/22/2020 0:00,1800,1,Central,132,1,121,"RAPE, FORCIBLE",0400 0527 0913,32,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,200 S  OLIVE                        ST,,34.0535,-118.2491
221809652,4/22/2022 0:00,7/20/2020 0:00,630,18,Southeast,1822,2,354,THEFT OF IDENTITY,1822 0100 1501,31,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,100 E  95TH                         ST,,33.9501,-118.2739
230406446,3/16/2023 0:00,3/15/2020 0:00,1620,4,Hollenbeck,454,2,354,THEFT OF IDENTITY,,48,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1800 E  4TH                          ST,,34.0453,-118.2197
211209532,4/1/2021 0:00,10/18/2020 0:00,1225,12,77th Street,1203,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,,48,F,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,1800 W  49TH                         ST,,33.999,-118.3133
230207636,3/18/2023 0:00,1/1/2020 0:00,900,2,Rampart,238,2,354,THEFT OF IDENTITY,377,51,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1300    ANGELINA                     ST,,34.0648,-118.2559
221206083,2/4/2022 0:00,1/25/2020 0:00,1,12,77th Street,1251,2,354,THEFT OF IDENTITY,0100 0928,70,F,B,101,STREET,,,IC,Invest Cont,354,,,,3300 W  74TH                         ST,,33.9727,-118.3299
221811443,5/26/2022 0:00,2/2/2020 0:00,2053,18,Southeast,1827,2,354,THEFT OF IDENTITY,0100 1822 0935,36,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10100    BEACH                        ST,,33.945,-118.2413
220208285,3/30/2022 0:00,6/30/2020 0:00,930,2,Rampart,269,2,354,THEFT OF IDENTITY,0100 0930,20,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1500    CAMBRIA                      ST,,34.0523,-118.2699
231009710,5/30/2023 0:00,1/4/2020 0:00,1935,10,West Valley,1025,2,354,THEFT OF IDENTITY,1822 0929 1501,27,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6800    NEWCASTLE                    AV,,34.1948,-118.5253
220506283,3/1/2022 0:00,1/1/2020 0:00,1200,5,Harbor,506,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1500 W  220TH                        ST,,33.828,-118.3038
220410114,6/22/2022 0:00,1/1/2020 0:00,1220,4,Hollenbeck,479,2,354,THEFT OF IDENTITY,100,23,F,H,101,STREET,,,IC,Invest Cont,354,,,,900    CALZONA                      ST,,34.0243,-118.1931
222117263,12/1/2022 0:00,1/1/2020 0:00,1100,21,Topanga,2137,2,354,THEFT OF IDENTITY,1822 0922,38,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,7300    VARIEL                       AV,,34.2029,-118.5928
220406802,3/25/2022 0:00,3/24/2020 0:00,245,4,Hollenbeck,411,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,300    SAN FERNANDO                 RD,,34.0768,-118.2228
221320934,11/14/2022 0:00,4/27/2020 0:00,2300,13,Newton,1331,1,121,"RAPE, FORCIBLE",0913 1814 1300 2000 0527,53,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,MAIN                         ST,29TH                         ST,34.0225,-118.2702
221306072,2/9/2022 0:00,8/5/2020 0:00,1240,13,Newton,1333,2,354,THEFT OF IDENTITY,100,20,M,B,750,CYBERSPACE,,,IC,Invest Cont,354,,,,800 E  28TH                         ST,,34.019,-118.2606
221614062,11/7/2022 0:00,2/26/2020 0:00,1200,16,Foothill,1675,2,354,THEFT OF IDENTITY,1822,48,F,H,504,OTHER RESIDENCE,,,IC,Invest Cont,354,,,,8600    HERRICK                      AV,,34.2273,-118.3686
221407828,3/18/2022 0:00,8/19/2020 0:00,1800,14,Pacific,1479,1,330,BURGLARY FROM VEHICLE,1607,60,M,H,101,STREET,,,IC,Invest Cont,330,,,,5400 W  76TH                         ST,,33.9678,-118.3742
220505521,2/8/2022 0:00,10/1/2020 0:00,1,5,Harbor,518,2,653,"CREDIT CARDS, FRAUD USE ($950.01 & OVER)",0344 1206,42,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,653,,,,1400    BAYPOINT                     AV,,33.7926,-118.2586
230406805,3/26/2023 0:00,2/10/2020 0:00,1400,4,Hollenbeck,462,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,20,F,H,222,LAUNDROMAT,,,IC,Invest Cont,440,,,,2100    WHITTIER                     BL,,34.0362,-118.2199
231210177,4/14/2023 0:00,4/22/2020 0:00,1200,12,77th Street,1255,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",344,-2,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,7600    DALTON                       AV,,33.9709,-118.3035
230304767,1/17/2023 0:00,1/1/2020 0:00,900,3,Southwest,361,2,354,THEFT OF IDENTITY,100,72,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,5000    COLISEUM                     ST,,34.0183,-118.3536
221607048,4/5/2022 0:00,12/1/2020 0:00,1500,16,Foothill,1658,2,354,THEFT OF IDENTITY,1822 0377,32,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,7000    SUNNYCREST                   TL,,34.2539,-118.2843
210505803,2/15/2021 0:00,11/1/2020 0:00,1,5,Harbor,565,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1803 0344,0,X,X,406,OTHER STORE,,,AA,Adult Arrest,668,,,,800 S  GAFFEY                       ST,,33.737,-118.2923
231805325,1/26/2023 0:00,1/1/2020 0:00,1200,18,Southeast,1834,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0913 0602 0552 0500 1257 0400,2,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,812,860,,,700 E  108TH                        ST,,33.9383,-118.263
221817884,9/23/2022 0:00,6/22/2020 0:00,1220,18,Southeast,1829,2,354,THEFT OF IDENTITY,0100 1822,43,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2100 E  CENTURY                      BL,,33.9463,-118.235
231604399,1/12/2023 0:00,1/12/2020 0:00,850,16,Foothill,1621,2,354,THEFT OF IDENTITY,0928 1822,21,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,13700    JUDD                         ST,,34.2632,-118.431
221915337,10/5/2022 0:00,7/8/2020 0:00,600,19,Mission,1921,1,121,"RAPE, FORCIBLE",,38,F,H,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,,,,12700    ENCINITAS                    AV,,34.3008,-118.4749
221004960,1/26/2022 0:00,11/1/2020 0:00,1300,10,West Valley,1091,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0913 0522,14,F,W,501,SINGLE FAMILY DWELLING,,,JA,Juv Arrest,810,,,,4500    CONCHITA                     WY,,34.1521,-118.5594
231510763,6/8/2023 0:00,4/1/2020 0:00,2005,15,N Hollywood,1506,2,354,THEFT OF IDENTITY,0100 0928 1822,44,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,11000    VALERIO                      ST,,34.2048,-118.3703
231106617,3/9/2023 0:00,8/6/2020 0:00,845,11,Northeast,1147,2,354,THEFT OF IDENTITY,1822 0930,58,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3400    SCARBORO                     ST,,34.1036,-118.2267
221420690,11/16/2022 0:00,11/14/2020 0:00,1730,14,Pacific,1433,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,52,M,W,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,1100    VENICE                       BL,,33.9947,-118.4517
231307252,3/3/2023 0:00,7/5/2020 0:00,2305,13,Newton,1391,2,354,THEFT OF IDENTITY,100,22,F,B,750,CYBERSPACE,,,IC,Invest Cont,354,,,,6600 S  BROADWAY,,33.9789,-118.2795
